Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit,Shipping_Days,Year,Month_Number,Month_Name,Quarter
875,ORD-000875,2023-03-19,2023-03-26,Standard Class,CUST-1613,Customer 1613,Home Office,Australia,Oceania,Victoria,Bengaluru,Office Supplies,Supplies,Office Supplies Kit,1,0.05,63.74,-6.86,7,2023,3,March,Q1
876,ORD-000876,2023-08-04,2023-08-11,Standard Class,CUST-1044,Customer 1044,Corporate,India,Asia,Delhi,London,Office Supplies,Paper,Copy Paper,2,0.3,74.63,-3.83,7,2023,8,August,Q3
877,ORD-000877,2024-01-21,2024-01-23,First Class,CUST-0506,Customer 0506,Corporate,India,Asia,Tamil Nadu,Madrid,Office Supplies,Paper,Copy Paper,1,0.15,31.61,-15.5,2,2024,1,January,Q1
878,ORD-000878,2023-12-31,2024-01-02,Second Class,CUST-0251,Customer 0251,Consumer,Canada,North America,Quebec,New York,Office Supplies,Binders,Premium Binder,4,0.05,128.9,13.08,2,2023,12,December,Q4
879,ORD-000879,2024-10-27,2024-10-31,Second Class,CUST-1669,Customer 1669,Consumer,Canada,North America,Alberta,London,Technology,Machines,Desktop Computer,8,0.15,7977.13,899.36,4,2024,10,October,Q4
880,ORD-000880,2024-06-09,2024-06-11,First Class,CUST-0134,Customer 0134,Consumer,Germany,Europe,Saxony,Melbourne,Technology,Copiers,Laser Copier,6,0.1,4403.11,501.81,2,2024,6,June,Q2
881,ORD-000881,2024-11-29,2024-12-06,Standard Class,CUST-0909,Customer 0909,Corporate,Japan,Asia,Osaka,London,Technology,Accessories,Wireless Keyboard,8,0.0,557.72,63.58,7,2024,11,November,Q4
882,ORD-000882,2023-11-08,2023-11-15,Standard Class,CUST-1002,Customer 1002,Home Office,Brazil,South America,Paraná,Shanghai,Furniture,Bookcases,Office Bookcase,6,0.15,1095.89,45.54,7,2023,11,November,Q4
883,ORD-000883,2023-01-07,2023-01-12,Standard Class,CUST-1667,Customer 1667,Consumer,United States,North America,Texas,New York,Office Supplies,Paper,Copy Paper,6,0.1,181.69,10.79,5,2023,1,January,Q1
884,ORD-000884,2023-01-03,2023-01-06,Second Class,CUST-0181,Customer 0181,Home Office,Spain,Europe,Andalusia,Toronto,Office Supplies,Supplies,Office Supplies Kit,3,0.15,196.29,-1.98,3,2023,1,January,Q1
885,ORD-000885,2024-09-14,2024-09-17,Standard Class,CUST-1951,Customer 1951,Home Office,Canada,North America,Ontario,Sydney,Furniture,Bookcases,Office Bookcase,3,0.0,469.41,60.33,3,2024,9,September,Q3
886,ORD-000886,2023-12-29,2024-01-02,Standard Class,CUST-1155,Customer 1155,Home Office,Mexico,North America,Nuevo León,Bengaluru,Furniture,Chairs,Ergonomic Office Chair,2,0.1,566.91,51.83,4,2023,12,December,Q4
887,ORD-000887,2024-05-22,2024-05-23,Same Day,CUST-1416,Customer 1416,Consumer,United Kingdom,Europe,Northern Ireland,Shanghai,Office Supplies,Fasteners,Fastener Pack,5,0.15,54.34,16.64,1,2024,5,May,Q2
888,ORD-000888,2023-10-01,2023-10-03,Second Class,CUST-1095,Customer 1095,Corporate,Mexico,North America,Puebla,Los Angeles,Office Supplies,Supplies,Office Supplies Kit,1,0.3,54.01,10.05,2,2023,10,October,Q4
889,ORD-000889,2024-05-20,2024-05-22,First Class,CUST-1074,Customer 1074,Corporate,Germany,Europe,Bavaria,Melbourne,Office Supplies,Appliances,Printer,1,0.2,418.33,33.32,2,2024,5,May,Q2
890,ORD-000890,2023-01-15,2023-01-15,Same Day,CUST-0110,Customer 0110,Corporate,Germany,Europe,Hesse,London,Office Supplies,Fasteners,Fastener Pack,8,0.2,106.16,13.28,0,2023,1,January,Q1
891,ORD-000891,2023-07-11,2023-07-11,Same Day,CUST-1607,Customer 1607,Corporate,Canada,North America,Alberta,Shanghai,Office Supplies,Supplies,Office Supplies Kit,1,0.0,50.9,-0.5,0,2023,7,July,Q3
892,ORD-000892,2024-09-22,2024-09-28,Standard Class,CUST-1099,Customer 1099,Consumer,Germany,Europe,Hesse,São Paulo,Office Supplies,Appliances,Printer,8,0.2,4015.66,153.55,6,2024,9,September,Q3
893,ORD-000893,2024-04-29,2024-05-04,Standard Class,CUST-0984,Customer 0984,Corporate,Japan,Asia,Kanagawa,New York,Technology,Accessories,USB-C Hub,5,0.0,444.86,74.04,5,2024,4,April,Q2
894,ORD-000894,2023-01-28,2023-01-30,First Class,CUST-0955,Customer 0955,Home Office,France,Europe,Nouvelle-Aquitaine,Delhi,Office Supplies,Binders,Premium Binder,2,0.0,63.08,-91.92,2,2023,1,January,Q1
895,ORD-000895,2024-12-14,2024-12-18,Standard Class,CUST-0021,Customer 0021,Consumer,China,Asia,Zhejiang,Berlin,Technology,Accessories,Wireless Keyboard,4,0.0,230.69,-57.21,4,2024,12,December,Q4
896,ORD-000896,2023-02-08,2023-02-09,First Class,CUST-1428,Customer 1428,Consumer,India,Asia,Uttar Pradesh,New York,Technology,Copiers,Laser Copier,5,0.2,4321.01,297.51,1,2023,2,February,Q1
897,ORD-000897,2023-09-30,2023-10-02,First Class,CUST-1629,Customer 1629,Home Office,India,Asia,Tamil Nadu,Tokyo,Office Supplies,Art,Art Set,2,0.0,82.67,1.78,2,2023,9,September,Q3
898,ORD-000898,2023-08-19,2023-08-25,Standard Class,CUST-1770,Customer 1770,Home Office,Canada,North America,British Columbia,São Paulo,Furniture,Chairs,Ergonomic Office Chair,5,0.0,1133.43,176.65,6,2023,8,August,Q3
899,ORD-000899,2023-03-27,2023-03-31,Standard Class,CUST-1866,Customer 1866,Home Office,Germany,Europe,Saxony,São Paulo,Technology,Copiers,Laser Copier,5,0.0,3828.76,596.84,4,2023,3,March,Q1
900,ORD-000900,2024-04-18,2024-04-24,Standard Class,CUST-1457,Customer 1457,Home Office,United Kingdom,Europe,Northern Ireland,Madrid,Office Supplies,Appliances,Printer,2,0.1,856.71,79.09,6,2024,4,April,Q2
901,ORD-000901,2023-05-06,2023-05-08,Second Class,CUST-1488,Customer 1488,Home Office,France,Europe,Occitanie,Berlin,Furniture,Tables,Conference Table,1,0.2,411.47,24.77,2,2023,5,May,Q2
902,ORD-000902,2024-06-20,2024-06-23,Standard Class,CUST-1482,Customer 1482,Corporate,United States,North America,Texas,Shanghai,Technology,Accessories,Wireless Keyboard,2,0.05,132.65,-58.17,3,2024,6,June,Q2
903,ORD-000903,2023-05-25,2023-06-01,Standard Class,CUST-0294,Customer 0294,Corporate,Germany,Europe,North Rhine-Westphalia,Sydney,Office Supplies,Art,Art Set,2,0.1,69.42,2.62,7,2023,5,May,Q2
904,ORD-000904,2024-06-08,2024-06-09,First Class,CUST-0289,Customer 0289,Home Office,France,Europe,Occitanie,Mumbai,Office Supplies,Envelopes,Business Envelopes,1,0.0,23.71,2.87,1,2024,6,June,Q2
905,ORD-000905,2023-07-31,2023-08-03,Standard Class,CUST-1658,Customer 1658,Home Office,Brazil,South America,Minas Gerais,Toronto,Furniture,Furnishings,Office Desk Lamp,5,0.0,441.72,46.07,3,2023,7,July,Q3
906,ORD-000906,2023-01-25,2023-01-27,Second Class,CUST-1989,Customer 1989,Consumer,United States,North America,Illinois,Mumbai,Furniture,Tables,Conference Table,2,0.0,607.02,90.5,2,2023,1,January,Q1
907,ORD-000907,2024-08-02,2024-08-04,First Class,CUST-1595,Customer 1595,Consumer,India,Asia,Tamil Nadu,Berlin,Furniture,Bookcases,Office Bookcase,6,0.05,975.98,88.64,2,2024,8,August,Q3
908,ORD-000908,2024-01-29,2024-02-05,Standard Class,CUST-0780,Customer 0780,Home Office,Brazil,South America,Rio de Janeiro,Shanghai,Furniture,Chairs,Ergonomic Office Chair,2,0.1,430.3,66.76,7,2024,1,January,Q1
909,ORD-000909,2023-03-08,2023-03-15,Standard Class,CUST-1416,Customer 1416,Home Office,Canada,North America,Quebec,Los Angeles,Office Supplies,Supplies,Office Supplies Kit,3,0.0,145.18,11.42,7,2023,3,March,Q1
910,ORD-000910,2023-08-21,2023-08-24,Second Class,CUST-1478,Customer 1478,Corporate,Spain,Europe,Valencia,Sydney,Office Supplies,Fasteners,Fastener Pack,4,0.2,45.88,-2.88,3,2023,8,August,Q3
911,ORD-000911,2023-04-19,2023-04-21,First Class,CUST-1367,Customer 1367,Consumer,Canada,North America,Quebec,Sydney,Office Supplies,Storage,Storage Box,6,0.3,474.43,-1.05,2,2023,4,April,Q2
912,ORD-000912,2023-05-26,2023-05-29,Second Class,CUST-1712,Customer 1712,Home Office,United Kingdom,Europe,Northern Ireland,Sydney,Office Supplies,Labels,Address Labels,3,0.0,56.27,-11.82,3,2023,5,May,Q2
913,ORD-000913,2023-04-21,2023-04-25,Second Class,CUST-0618,Customer 0618,Consumer,Japan,Asia,Osaka,Bengaluru,Office Supplies,Labels,Address Labels,2,0.0,34.72,17.21,4,2023,4,April,Q2
914,ORD-000914,2023-08-16,2023-08-18,Second Class,CUST-0707,Customer 0707,Home Office,France,Europe,Auvergne-Rhône-Alpes,Berlin,Technology,Phones,Smartphone,6,0.15,3868.11,319.87,2,2023,8,August,Q3
915,ORD-000915,2023-04-21,2023-04-28,Standard Class,CUST-1574,Customer 1574,Home Office,Japan,Asia,Aichi,São Paulo,Office Supplies,Storage,Storage Box,2,0.0,200.54,15.81,7,2023,4,April,Q2
916,ORD-000916,2024-04-14,2024-04-21,Standard Class,CUST-1058,Customer 1058,Home Office,Spain,Europe,Madrid,Mumbai,Technology,Copiers,Laser Copier,1,0.05,768.81,96.75,7,2024,4,April,Q2
917,ORD-000917,2023-02-03,2023-02-03,Same Day,CUST-0132,Customer 0132,Corporate,Japan,Asia,Aichi,Toronto,Office Supplies,Art,Art Set,3,0.05,103.53,-4.2,0,2023,2,February,Q1
918,ORD-000918,2024-09-14,2024-09-16,First Class,CUST-1927,Customer 1927,Home Office,United States,North America,Texas,Tokyo,Office Supplies,Labels,Address Labels,5,0.2,84.6,-6.12,2,2024,9,September,Q3
919,ORD-000919,2024-01-04,2024-01-06,Second Class,CUST-1877,Customer 1877,Consumer,United States,North America,Illinois,Delhi,Technology,Accessories,USB-C Hub,1,0.1,83.38,9.31,2,2024,1,January,Q1
920,ORD-000920,2024-08-17,2024-08-20,Second Class,CUST-0364,Customer 0364,Consumer,Australia,Oceania,Western Australia,Los Angeles,Office Supplies,Fasteners,Fastener Pack,3,0.0,39.88,6.97,3,2024,8,August,Q3
921,ORD-000921,2024-07-07,2024-07-09,Second Class,CUST-1866,Customer 1866,Consumer,Brazil,South America,Paraná,Los Angeles,Furniture,Chairs,Ergonomic Office Chair,4,0.0,1090.51,165.7,2,2024,7,July,Q3
922,ORD-000922,2024-02-29,2024-03-05,Standard Class,CUST-0992,Customer 0992,Consumer,United Kingdom,Europe,Northern Ireland,Sydney,Technology,Phones,Smartphone,7,0.0,4688.11,699.13,5,2024,2,February,Q1
923,ORD-000923,2024-09-04,2024-09-10,Standard Class,CUST-0333,Customer 0333,Corporate,India,Asia,Uttar Pradesh,Shanghai,Office Supplies,Storage,Storage Box,2,0.05,195.37,25.86,6,2024,9,September,Q3
924,ORD-000924,2024-06-01,2024-06-07,Standard Class,CUST-0981,Customer 0981,Corporate,Japan,Asia,Tokyo,New York,Furniture,Furnishings,Office Desk Lamp,2,0.1,168.72,30.67,6,2024,6,June,Q2
925,ORD-000925,2024-11-22,2024-11-29,Standard Class,CUST-0083,Customer 0083,Corporate,Germany,Europe,Saxony,Mumbai,Office Supplies,Binders,Premium Binder,3,0.2,76.02,10.44,7,2024,11,November,Q4
926,ORD-000926,2023-10-09,2023-10-16,Standard Class,CUST-0315,Customer 0315,Home Office,Germany,Europe,Hesse,New York,Office Supplies,Fasteners,Fastener Pack,2,0.05,22.46,-2.26,7,2023,10,October,Q4
927,ORD-000927,2023-11-16,2023-11-22,Standard Class,CUST-0382,Customer 0382,Corporate,Spain,Europe,Madrid,Toronto,Office Supplies,Envelopes,Business Envelopes,5,0.05,119.36,8.49,6,2023,11,November,Q4
928,ORD-000928,2024-03-18,2024-03-24,Standard Class,CUST-0764,Customer 0764,Home Office,United Kingdom,Europe,England,Madrid,Office Supplies,Art,Art Set,4,0.05,166.76,14.12,6,2024,3,March,Q1
929,ORD-000929,2023-11-11,2023-11-18,Standard Class,CUST-0008,Customer 0008,Consumer,United Kingdom,Europe,Northern Ireland,Tokyo,Furniture,Bookcases,Office Bookcase,5,0.0,883.48,118.85,7,2023,11,November,Q4
930,ORD-000930,2024-01-12,2024-01-16,Standard Class,CUST-0445,Customer 0445,Consumer,United States,North America,Florida,Shanghai,Technology,Accessories,Wireless Keyboard,6,0.25,362.87,0.02,4,2024,1,January,Q1
931,ORD-000931,2023-10-16,2023-10-22,Standard Class,CUST-0113,Customer 0113,Corporate,India,Asia,Tamil Nadu,Toronto,Technology,Copiers,Laser Copier,7,0.0,6867.46,1091.07,6,2023,10,October,Q4
932,ORD-000932,2024-03-12,2024-03-14,First Class,CUST-0616,Customer 0616,Home Office,France,Europe,Auvergne-Rhône-Alpes,London,Technology,Copiers,Laser Copier,3,0.0,2345.65,384.37,2,2024,3,March,Q1
933,ORD-000933,2024-10-23,2024-10-26,Second Class,CUST-1330,Customer 1330,Home Office,India,Asia,Maharashtra,Madrid,Furniture,Tables,Conference Table,10,0.0,3829.33,539.36,3,2024,10,October,Q4
934,ORD-000934,2023-10-04,2023-10-06,First Class,CUST-1915,Customer 1915,Consumer,Mexico,North America,Puebla,Los Angeles,Office Supplies,Art,Art Set,2,0.1,60.34,-6.76,2,2023,10,October,Q4
935,ORD-000935,2024-12-10,2024-12-15,Standard Class,CUST-1108,Customer 1108,Consumer,United Kingdom,Europe,Wales,Mumbai,Technology,Accessories,USB-C Hub,4,0.25,274.13,10.44,5,2024,12,December,Q4
936,ORD-000936,2024-08-04,2024-08-05,First Class,CUST-1800,Customer 1800,Consumer,Canada,North America,British Columbia,Mumbai,Office Supplies,Envelopes,Business Envelopes,3,0.0,66.53,18.7,1,2024,8,August,Q3
937,ORD-000937,2024-05-17,2024-05-19,First Class,CUST-0144,Customer 0144,Corporate,China,Asia,Shanghai,Delhi,Furniture,Bookcases,Office Bookcase,5,0.05,971.81,89.2,2,2024,5,May,Q2
938,ORD-000938,2024-09-15,2024-09-20,Standard Class,CUST-1840,Customer 1840,Home Office,United Kingdom,Europe,Wales,Berlin,Office Supplies,Supplies,Office Supplies Kit,3,0.0,148.48,6.24,5,2024,9,September,Q3
939,ORD-000939,2024-05-30,2024-06-03,Second Class,CUST-0190,Customer 0190,Home Office,Spain,Europe,Andalusia,London,Technology,Phones,Smartphone,5,0.15,3631.42,299.83,4,2024,5,May,Q2
940,ORD-000940,2023-12-16,2023-12-22,Standard Class,CUST-0056,Customer 0056,Consumer,Japan,Asia,Kanagawa,London,Technology,Phones,Smartphone,7,0.1,4072.51,433.06,6,2023,12,December,Q4
941,ORD-000941,2024-03-21,2024-03-25,Second Class,CUST-1436,Customer 1436,Home Office,Canada,North America,British Columbia,New York,Office Supplies,Supplies,Office Supplies Kit,5,0.15,285.12,5.82,4,2024,3,March,Q1
942,ORD-000942,2023-12-16,2023-12-22,Standard Class,CUST-0714,Customer 0714,Home Office,Spain,Europe,Madrid,Paris,Technology,Accessories,Wireless Keyboard,5,0.1,311.32,32.42,6,2023,12,December,Q4
943,ORD-000943,2024-08-29,2024-08-30,First Class,CUST-0621,Customer 0621,Corporate,Brazil,South America,Minas Gerais,Toronto,Office Supplies,Paper,Copy Paper,1,0.2,35.63,1.02,1,2024,8,August,Q3
944,ORD-000944,2024-10-25,2024-10-28,Standard Class,CUST-0021,Customer 0021,Consumer,China,Asia,Guangdong,Melbourne,Office Supplies,Binders,Premium Binder,2,0.05,63.36,11.1,3,2024,10,October,Q4
945,ORD-000945,2023-05-17,2023-05-21,Second Class,CUST-0630,Customer 0630,Home Office,China,Asia,Jiangsu,Shanghai,Technology,Phones,Smartphone,8,0.1,4540.29,470.96,4,2023,5,May,Q2
946,ORD-000946,2023-08-31,2023-09-04,Second Class,CUST-0613,Customer 0613,Consumer,United States,North America,Texas,Madrid,Furniture,Tables,Conference Table,4,0.15,1284.38,83.3,4,2023,8,August,Q3
947,ORD-000947,2024-06-26,2024-06-30,Standard Class,CUST-1324,Customer 1324,Home Office,United Kingdom,Europe,Scotland,Los Angeles,Technology,Machines,Desktop Computer,3,0.1,3312.91,444.52,4,2024,6,June,Q2
948,ORD-000948,2023-02-09,2023-02-12,Standard Class,CUST-0847,Customer 0847,Consumer,United States,North America,Texas,London,Technology,Accessories,Wireless Keyboard,2,0.0,129.41,4.76,3,2023,2,February,Q1
949,ORD-000949,2023-08-17,2023-08-19,Second Class,CUST-1862,Customer 1862,Consumer,Germany,Europe,Hesse,Bengaluru,Office Supplies,Labels,Address Labels,1,0.05,18.3,3.78,2,2023,8,August,Q3
950,ORD-000950,2024-07-01,2024-07-06,Standard Class,CUST-1577,Customer 1577,Home Office,Spain,Europe,Catalonia,Toronto,Office Supplies,Art,Art Set,2,0.0,63.62,-11.04,5,2024,7,July,Q3
951,ORD-000951,2023-08-11,2023-08-17,Standard Class,CUST-0291,Customer 0291,Corporate,Mexico,North America,Puebla,London,Technology,Phones,Smartphone,3,0.05,2336.52,294.28,6,2023,8,August,Q3
952,ORD-000952,2023-01-06,2023-01-12,Standard Class,CUST-1080,Customer 1080,Consumer,Mexico,North America,Puebla,Mumbai,Furniture,Tables,Conference Table,2,0.1,821.15,75.72,6,2023,1,January,Q1
953,ORD-000953,2023-11-18,2023-11-22,Standard Class,CUST-0119,Customer 0119,Consumer,Germany,Europe,North Rhine-Westphalia,Madrid,Office Supplies,Paper,Copy Paper,1,0.0,27.22,-41.32,4,2023,11,November,Q4
954,ORD-000954,2024-04-12,2024-04-19,Standard Class,CUST-1493,Customer 1493,Home Office,Brazil,South America,Minas Gerais,Melbourne,Office Supplies,Supplies,Office Supplies Kit,3,0.1,172.05,5.29,7,2024,4,April,Q2
955,ORD-000955,2023-03-16,2023-03-22,Standard Class,CUST-1425,Customer 1425,Consumer,Mexico,North America,Puebla,Delhi,Office Supplies,Envelopes,Business Envelopes,3,0.2,76.25,-2.25,6,2023,3,March,Q1
956,ORD-000956,2023-01-04,2023-01-08,Second Class,CUST-1818,Customer 1818,Home Office,Spain,Europe,Madrid,Berlin,Office Supplies,Labels,Address Labels,2,0.05,36.02,11.14,4,2023,1,January,Q1
957,ORD-000957,2024-10-07,2024-10-13,Standard Class,CUST-0319,Customer 0319,Consumer,Mexico,North America,Nuevo León,Shanghai,Office Supplies,Paper,Copy Paper,3,0.0,96.28,-2.55,6,2024,10,October,Q4
958,ORD-000958,2023-04-28,2023-05-02,Second Class,CUST-1738,Customer 1738,Home Office,Germany,Europe,Saxony,São Paulo,Furniture,Furnishings,Office Desk Lamp,7,0.2,515.96,8.02,4,2023,4,April,Q2
959,ORD-000959,2024-08-28,2024-09-03,Standard Class,CUST-1058,Customer 1058,Home Office,Canada,North America,British Columbia,New York,Technology,Accessories,USB-C Hub,3,0.15,206.42,17.35,6,2024,8,August,Q3
960,ORD-000960,2024-05-18,2024-05-24,Standard Class,CUST-1663,Customer 1663,Home Office,Japan,Asia,Kanagawa,Berlin,Office Supplies,Envelopes,Business Envelopes,6,0.0,148.71,8.75,6,2024,5,May,Q2
961,ORD-000961,2024-07-27,2024-08-02,Standard Class,CUST-0455,Customer 0455,Corporate,Japan,Asia,Osaka,Berlin,Technology,Phones,Smartphone,7,0.05,4594.93,581.87,6,2024,7,July,Q3
962,ORD-000962,2024-03-16,2024-03-22,Standard Class,CUST-0672,Customer 0672,Consumer,United States,North America,Florida,Delhi,Furniture,Bookcases,Office Bookcase,1,0.15,186.46,0.68,6,2024,3,March,Q1
963,ORD-000963,2023-07-13,2023-07-20,Standard Class,CUST-1796,Customer 1796,Corporate,Australia,Oceania,Queensland,Paris,Office Supplies,Envelopes,Business Envelopes,1,0.1,20.67,15.5,7,2023,7,July,Q3
964,ORD-000964,2024-12-15,2024-12-18,Standard Class,CUST-1277,Customer 1277,Home Office,France,Europe,Nouvelle-Aquitaine,Paris,Furniture,Furnishings,Office Desk Lamp,3,0.1,253.0,14.5,3,2024,12,December,Q4
965,ORD-000965,2024-01-27,2024-01-31,Standard Class,CUST-0522,Customer 0522,Home Office,Spain,Europe,Andalusia,Tokyo,Furniture,Bookcases,Office Bookcase,3,0.1,609.02,43.15,4,2024,1,January,Q1
966,ORD-000966,2023-01-26,2023-01-29,Standard Class,CUST-0999,Customer 0999,Home Office,United States,North America,New York,Melbourne,Technology,Copiers,Laser Copier,3,0.15,2660.98,263.11,3,2023,1,January,Q1
967,ORD-000967,2024-03-10,2024-03-12,First Class,CUST-0620,Customer 0620,Home Office,China,Asia,Jiangsu,Melbourne,Office Supplies,Fasteners,Fastener Pack,2,0.05,28.0,2.55,2,2024,3,March,Q1
968,ORD-000968,2023-06-22,2023-06-23,First Class,CUST-0847,Customer 0847,Corporate,Australia,Oceania,Queensland,Bengaluru,Technology,Machines,Desktop Computer,4,0.15,3384.13,401.06,1,2023,6,June,Q2
969,ORD-000969,2023-10-27,2023-10-31,Second Class,CUST-1464,Customer 1464,Consumer,India,Asia,Delhi,Los Angeles,Technology,Copiers,Laser Copier,1,0.3,956.52,12.58,4,2023,10,October,Q4
970,ORD-000970,2024-10-06,2024-10-09,Standard Class,CUST-0496,Customer 0496,Corporate,Mexico,North America,Nuevo León,Berlin,Office Supplies,Art,Art Set,8,0.05,292.74,14.94,3,2024,10,October,Q4
971,ORD-000971,2023-11-22,2023-11-26,Standard Class,CUST-1059,Customer 1059,Consumer,Mexico,North America,Yucatán,Mumbai,Office Supplies,Binders,Premium Binder,2,0.15,52.13,-10.83,4,2023,11,November,Q4
972,ORD-000972,2024-02-14,2024-02-16,Second Class,CUST-0545,Customer 0545,Consumer,Brazil,South America,Paraná,Sydney,Technology,Copiers,Laser Copier,7,0.0,5333.02,852.31,2,2024,2,February,Q1
973,ORD-000973,2023-04-28,2023-04-29,Same Day,CUST-0025,Customer 0025,Consumer,Japan,Asia,Aichi,Sydney,Office Supplies,Envelopes,Business Envelopes,1,0.0,21.02,0.25,1,2023,4,April,Q2
974,ORD-000974,2024-12-24,2024-12-25,First Class,CUST-0175,Customer 0175,Consumer,United States,North America,Illinois,Berlin,Office Supplies,Labels,Address Labels,2,0.25,41.39,-6.25,1,2024,12,December,Q4
975,ORD-000975,2023-08-13,2023-08-19,Standard Class,CUST-1007,Customer 1007,Consumer,India,Asia,Tamil Nadu,Shanghai,Technology,Accessories,Wireless Keyboard,2,0.0,146.34,17.99,6,2023,8,August,Q3
976,ORD-000976,2024-06-15,2024-06-20,Standard Class,CUST-0523,Customer 0523,Consumer,Japan,Asia,Osaka,Toronto,Office Supplies,Paper,Copy Paper,10,0.0,344.25,17.38,5,2024,6,June,Q2
977,ORD-000977,2023-04-23,2023-04-25,First Class,CUST-1570,Customer 1570,Home Office,Mexico,North America,Nuevo León,Berlin,Furniture,Chairs,Ergonomic Office Chair,1,0.1,211.59,21.33,2,2023,4,April,Q2
978,ORD-000978,2023-05-20,2023-05-25,Standard Class,CUST-1188,Customer 1188,Home Office,China,Asia,Beijing,Berlin,Office Supplies,Storage,Storage Box,4,0.05,402.62,25.16,5,2023,5,May,Q2
979,ORD-000979,2024-07-12,2024-07-16,Second Class,CUST-0401,Customer 0401,Consumer,Brazil,South America,Paraná,Melbourne,Office Supplies,Supplies,Office Supplies Kit,6,0.1,315.78,25.75,4,2024,7,July,Q3
980,ORD-000980,2023-01-01,2023-01-08,Standard Class,CUST-1548,Customer 1548,Home Office,United States,North America,Illinois,Toronto,Technology,Accessories,USB-C Hub,4,0.0,339.98,35.33,7,2023,1,January,Q1
